Time,V_Cell,I_Cell
[h:mm],[mV],[mA]
0:25:01,4054,430
0:25:02,4055,447
0:25:03,4055,439
0:25:05,4055,429
0:25:06,4055,463
0:25:07,4055,452
0:25:08,4057,406
0:25:09,4058,394
0:25:11,4058,397
0:25:12,4058,416
0:25:13,4057,401
0:25:14,4057,424
0:25:15,4058,401
0:25:17,4058,397
0:25:18,4058,412
0:25:19,4055,414
0:25:20,4058,393
0:25:21,4057,399
0:25:23,4058,397
0:25:24,4058,416
0:25:25,4056,411
0:25:26,4058,397
0:25:27,4056,401
0:25:29,4057,401
0:25:30,4058,416
0:25:31,4056,417
0:25:32,4058,408
0:25:33,4057,409
0:25:35,4058,416
0:25:36,4056,429
0:25:37,4050,524
0:25:38,4051,458
0:25:39,4055,415
0:25:41,4057,415
0:25:42,4058,423
0:25:43,4055,437
0:25:44,4058,405
0:25:45,4057,403
0:25:47,4058,403
0:25:48,4057,422
0:25:49,4056,423
0:25:50,4054,432
0:25:51,4057,408
0:25:53,4056,413
0:25:54,4056,432
0:25:55,4054,430
0:25:56,4056,413
0:25:57,4055,414
0:25:59,4057,416
0:26:00,4057,417
0:26:01,4054,445
0:26:02,4057,405
0:26:03,4054,415
0:26:05,4057,411
0:26:06,4056,428
0:26:07,4054,431
0:26:08,4057,411
0:26:09,4055,406
0:26:11,4057,419
0:26:12,4057,416
0:26:13,4054,434
0:26:14,4057,405
0:26:15,4053,421
0:26:17,4056,411
0:26:18,4056,424
0:26:19,4053,431
0:26:20,4055,411
0:26:21,4053,411
0:26:23,4056,411
0:26:24,4057,411
0:26:25,4056,404
0:26:26,4053,439
0:26:27,4054,409
0:26:29,4056,411
0:26:30,4054,430
0:26:31,4056,409
0:26:32,4055,416
0:26:33,4053,411
0:26:35,4056,412
0:26:36,4056,417
0:26:37,4054,417
0:26:38,4054,415
0:26:39,4051,605
0:26:41,4018,698
0:26:42,4040,636
0:26:43,4020,721
0:26:44,4041,656
0:26:45,4039,774
0:26:47,4027,707
0:26:48,4049,629
0:26:49,4037,791
0:26:50,4045,737
0:26:51,4040,792
0:26:53,4021,692
0:26:54,4047,679
0:26:55,4032,725
0:26:56,4052,582
0:26:57,4034,746
0:26:59,4040,723
0:27:00,4049,620
0:27:01,4041,685
0:27:02,4049,593
0:27:03,4037,796
0:27:05,4050,692
0:27:06,4042,620
0:27:07,4049,703
0:27:08,4044,604
0:27:09,4034,699
0:27:11,4041,711
0:27:12,4041,628
0:27:13,4037,759
0:27:14,4046,649
0:27:15,4032,726
0:27:17,4051,674
0:27:18,4047,639
0:27:19,4048,744
0:27:20,4047,585
0:27:21,4031,718
0:27:23,4046,702
0:27:24,4046,611
0:27:25,4044,711
0:27:26,4047,622
0:27:27,4032,768
0:27:29,4047,702
0:27:30,4046,581
0:27:31,4048,703
0:27:32,4028,706
0:27:33,4019,744
0:27:35,4046,662
0:27:36,4039,644
0:27:37,4041,687
0:27:38,4038,712
0:27:39,3992,737
0:27:41,4049,670
0:27:42,4044,662
0:27:43,4047,720
0:27:44,4043,619
0:27:45,4006,714
0:27:47,4043,672
0:27:48,4031,541
0:27:49,4048,432
0:27:50,4051,403
0:27:51,4052,405
0:27:52,4052,406
0:27:54,4048,440
0:27:55,4044,511
0:27:56,4045,520
0:27:57,4040,630
0:27:58,4037,684
0:28:00,4032,866
0:28:01,4046,447
0:28:02,4050,457
0:28:03,4046,503
0:28:04,4044,505
0:28:06,4052,408
0:28:07,4048,429
0:28:08,4051,399
0:28:09,4052,400
0:28:10,4052,408
0:28:12,4052,411
0:28:13,4048,436
0:28:14,4051,411
0:28:15,4051,407
0:28:16,4052,399
0:28:18,4051,416
0:28:19,4049,438
0:28:20,4050,411
0:28:21,4050,416
0:28:22,4052,397
0:28:24,4052,412
0:28:25,4049,431
0:28:26,4050,409
0:28:27,4051,422
0:28:28,4051,406
0:28:30,4051,427
0:28:31,4048,446
0:28:32,4051,408
0:28:33,4051,413
0:28:34,4052,398
0:28:36,4052,396
0:28:37,4047,450
0:28:38,4049,430
0:28:39,4049,437
0:28:40,4048,428
0:28:42,4052,413
0:28:43,4047,445
0:28:44,4051,413
0:28:45,4051,413
0:28:46,4052,401
0:28:48,4052,407
0:28:49,4048,434
0:28:50,4051,413
0:28:51,4047,434
0:28:52,4050,416
0:28:54,4051,416
0:28:55,4047,447
0:28:56,4050,413
0:28:57,4050,414
0:28:58,4051,401
0:29:00,4050,417
0:29:01,4048,435
0:29:02,4050,416
0:29:03,4045,430
0:29:04,4051,401
0:29:06,4050,423
0:29:07,4047,446
0:29:08,4050,411
0:29:09,4050,431
0:29:10,4050,428
0:29:12,4050,419
0:29:13,4046,442
0:29:14,4050,421
0:29:15,4047,478
0:29:16,4044,499
0:29:18,4044,470
0:29:19,4047,437
0:29:20,4049,417
0:29:21,4050,416
0:29:22,4051,405
0:29:24,4038,453
0:29:25,4048,435
0:29:26,4050,411
0:29:27,4050,404
0:29:28,4051,399
0:29:30,4046,429
0:29:31,4047,434
0:29:32,4050,409
0:29:33,4029,469
0:29:34,4051,398
0:29:36,4048,416
0:29:37,4046,437
0:29:38,4049,412
0:29:39,4029,527
0:29:40,4047,431
0:29:42,4050,412
0:29:43,4047,447
0:29:44,4049,419
0:29:45,4033,483
0:29:46,4051,407
0:29:48,4047,426
0:29:49,4047,439
0:29:50,4050,416
0:29:51,4048,480
0:29:52,4051,399
0:29:54,4034,449
0:29:55,4048,444
0:29:56,4047,427
0:29:57,4046,496
0:29:58,4050,412
0:30:00,4045,438
0:30:01,4045,449
0:30:02,4049,417
0:30:03,4036,553
0:30:04,4046,443
0:30:06,4048,416
0:30:07,4047,446
0:30:08,4049,422
0:30:09,4048,423
0:30:10,4049,407
0:30:11,4044,524
0:30:13,4045,452
0:30:14,4048,445
0:30:15,4047,497
0:30:16,4045,450
0:30:17,4038,472
0:30:19,4048,413
0:30:20,4046,444
0:30:21,4047,565
0:30:22,4049,416
0:30:23,4045,429
0:30:25,4048,408
0:30:26,4048,447
0:30:27,4046,459
0:30:28,4045,468
0:30:29,4043,497
0:30:31,4042,470
0:30:32,4046,445
0:30:33,4049,407
0:30:34,4049,401
0:30:35,4049,408
0:30:37,4048,412
0:30:38,4048,434
0:30:39,4046,436
0:30:40,4049,398
0:30:41,4049,394
0:30:43,4049,405
0:30:44,4047,420
0:30:45,4048,397
0:30:46,4048,411
0:30:47,4049,394
0:30:49,4049,424
0:30:50,4048,405
0:30:51,4049,397
0:30:52,4049,399
0:30:53,4046,428
0:30:55,4048,399
0:30:56,4049,423
0:30:57,4047,405
0:30:58,4049,399
0:30:59,4049,394
0:31:01,4048,397
0:31:02,4049,416
0:31:03,4049,412
0:31:04,4048,398
0:31:05,4049,394
0:31:07,4048,398
0:31:08,4049,422
0:31:09,4047,406
0:31:10,4049,398
0:31:11,4049,397
0:31:13,4048,399
0:31:14,4049,423
0:31:15,4046,415
0:31:16,4049,397
0:31:17,4048,394
0:31:19,4048,399
0:31:20,4049,419
0:31:21,4037,728
0:31:22,4047,462
0:31:23,4045,646
0:31:25,4044,687
0:31:26,4019,930
0:31:27,4043,557
0:31:28,4021,577
0:31:29,4005,869
0:31:31,4010,992
0:31:32,4036,564
0:31:33,4031,912
0:31:34,4025,667
0:31:35,4021,817
0:31:37,4041,745
0:31:38,4043,520
0:31:39,4041,753
0:31:40,4042,501
0:31:41,4022,676
0:31:43,4012,960
0:31:44,4009,777
0:31:45,4041,654
0:31:46,4036,515
0:31:47,4039,535
0:31:49,4029,605
0:31:50,4042,434
0:31:51,4037,618
0:31:52,4039,559
0:31:53,4040,670
0:31:55,4035,461
0:31:56,4042,475
0:31:57,4044,481
0:31:58,4040,477
0:31:59,4043,499
0:32:01,4042,526
0:32:02,4041,457
0:32:03,4044,682
0:32:04,4038,515
0:32:05,4038,489
0:32:07,4041,616
0:32:08,4041,524
0:32:09,4030,575
0:32:10,4041,468
0:32:11,4041,453
0:32:12,4032,542
0:32:14,4041,569
0:32:15,4042,580
0:32:16,4040,465
0:32:17,4044,437
0:32:18,4042,581
0:32:20,4037,486
0:32:21,4035,572
0:32:22,4039,498
0:32:23,4038,442
0:32:25,4042,422
0:32:26,4040,461
0:32:27,4039,673
0:32:28,4026,599
0:32:29,4031,545
0:32:30,4041,560
0:32:32,4026,573
0:32:33,4042,524
0:32:34,4040,534
0:32:35,4042,454
0:32:36,4025,530
0:32:38,4037,505
0:32:39,4029,532
0:32:40,4028,698
0:32:41,4039,547
0:32:43,4040,645
0:32:44,4043,551
0:32:45,4028,642
0:32:46,4041,608
0:32:47,4038,542
0:32:49,4042,445
0:32:50,4038,491
0:32:51,4035,484
0:32:52,4040,457
0:32:53,4039,490
0:32:55,4036,608
0:32:56,4037,628
0:32:57,4035,572
0:32:58,4039,443
0:32:59,4041,565
0:33:01,4041,536
0:33:02,4035,521
0:33:03,4032,650
0:33:04,4036,568
0:33:05,4040,587
0:33:07,4035,546
0:33:08,4041,530
0:33:09,4041,527
0:33:10,4039,578
0:33:11,4040,485
0:33:13,4039,480
0:33:14,4041,505
0:33:15,4039,446
0:33:16,4030,643
0:33:17,4032,574
0:33:19,4039,434
0:33:20,4043,407
0:33:21,4042,541
0:33:22,4043,394
0:33:23,4042,399
0:33:25,4044,397
0:33:26,4044,397
0:33:27,4044,408
0:33:28,4043,406
0:33:29,4043,400
0:33:31,4044,403
0:33:32,4044,405
0:33:33,4040,429
0:33:34,4043,401
0:33:35,4043,403
0:33:37,4041,437
0:33:38,4042,416
0:33:39,4041,420
0:33:40,4040,430
0:33:41,4042,404
0:33:43,4044,407
0:33:44,4036,465
0:33:45,4041,427
0:33:46,4043,407
0:33:47,4041,489
0:33:48,4033,521
0:33:50,4039,480
0:33:51,4038,461
0:33:52,4026,659
0:33:53,4030,574
0:33:54,4035,518
0:33:56,4036,547
0:33:57,4041,460
0:33:58,4041,500
0:33:59,4027,553
0:34:00,4038,523
0:34:02,4039,491
0:34:03,4031,649
0:34:04,4030,585
0:34:05,4032,546
0:34:06,4038,463
0:34:08,4039,499
0:34:09,4035,518
0:34:10,4039,500
0:34:11,4024,661
0:34:12,4035,452
0:34:14,4038,536
0:34:15,4022,527
0:34:16,4039,439
0:34:17,4031,524
0:34:18,4037,620
0:34:20,4028,604
0:34:21,4027,596
0:34:22,4034,574
0:34:23,4032,468
0:34:24,4038,674
0:34:26,4022,689
0:34:27,4029,590
0:34:28,4026,615
0:34:29,4033,618
0:34:30,4035,615
0:34:32,4036,615
0:34:33,4023,645
0:34:34,4018,737
0:34:35,4032,727
0:34:36,4018,742
0:34:38,4034,799
0:34:39,4019,672
0:34:40,4033,601
0:34:41,4029,698
0:34:42,4036,719
0:34:44,4034,491
0:34:45,4036,587
0:34:46,4035,601
0:34:47,4029,565
0:34:48,4017,769
0:34:50,4026,633
0:34:51,4029,727
0:34:52,4011,796
0:34:53,4018,757
0:34:54,4030,576
0:34:56,4032,700
0:34:57,4027,598
0:34:58,4023,634
0:34:59,4028,759
0:35:00,4027,622
0:35:02,4033,725
0:35:03,4017,739
0:35:04,4009,844
0:35:05,4019,621
0:35:06,4034,584
0:35:08,4037,584
0:35:09,4015,629
0:35:10,3999,972
0:35:11,4005,848
0:35:12,4013,836
0:35:14,4022,756
0:35:15,4035,435
0:35:16,4000,670
0:35:17,4027,765
0:35:18,4009,925
0:35:20,4006,869
0:35:21,4013,894
0:35:22,3987,841
0:35:23,4026,667
0:35:24,4032,469
0:35:26,4022,706
0:35:27,4019,751
0:35:28,4024,669
0:35:29,4029,676
0:35:30,4015,880
0:35:32,4003,986
0:35:33,3992,760
0:35:34,3983,860
0:35:35,4031,498
0:35:36,4021,713
0:35:38,4028,633
0:35:39,4018,659
0:35:40,4018,767
0:35:41,4014,980
0:35:42,4000,739
0:35:44,4001,714
0:35:45,4002,838
0:35:46,4022,636
0:35:47,4013,773
0:35:48,4020,576
0:35:50,4016,798
0:35:51,4021,835
0:35:52,4004,837
0:35:53,4031,466
0:35:54,4031,604
0:35:56,4007,539
0:35:57,4018,727
0:35:58,3998,881
0:35:59,4006,949
0:36:00,4012,665
0:36:02,4022,627
0:36:03,4031,562
0:36:04,4014,696
0:36:05,4022,845
0:36:06,4012,887
0:36:08,4016,726
0:36:09,4004,818
0:36:10,4014,797
0:36:11,3997,691
0:36:12,4004,752
0:36:14,4019,722
0:36:15,4030,467
0:36:16,4029,460
0:36:17,4035,404
0:36:18,4035,411
0:36:20,4033,431
0:36:21,4034,419
0:36:22,4033,445
0:36:23,4034,428
0:36:24,4036,415
0:36:26,4035,423
0:36:27,4033,438
0:36:28,4032,435
0:36:29,4036,405
0:36:30,4036,403
0:36:32,4036,405
0:36:33,4034,439
0:36:34,4029,518
0:36:35,4029,498
0:36:36,4033,423
0:36:38,4036,400
0:36:39,4036,399
0:36:40,4033,430
0:36:41,4036,404
0:36:42,4036,416
0:36:44,4035,409
0:36:45,4035,405
0:36:46,4033,439
0:36:47,4036,419
0:36:48,4034,423
0:36:49,4036,400
0:36:51,4036,401
0:36:52,4034,430
0:36:53,4035,411
0:36:54,4036,409
0:36:55,4036,400
0:36:57,4035,461
0:36:58,4020,577
0:36:59,4033,466
0:37:00,4029,516
0:37:01,4034,436
0:37:03,4031,478
0:37:04,4029,565
0:37:05,4027,496
0:37:06,4033,434
0:37:07,4031,486
0:37:09,4025,515
0:37:10,4032,513
0:37:11,4024,582
0:37:12,4030,486
0:37:13,4023,557
0:37:15,4034,409
0:37:16,4033,431
0:37:17,4036,405
0:37:18,4036,401
0:37:19,4035,397
0:37:21,4034,404
0:37:22,4035,432
0:37:23,4031,607
0:37:24,4024,765
0:37:25,4023,707
0:37:27,4012,803
0:37:28,4015,785
0:37:29,4024,784
0:37:30,4015,712
0:37:31,4021,665
0:37:33,4019,767
0:37:34,4012,800
0:37:35,3988,817
0:37:36,4003,730
0:37:37,4006,796
0:37:39,4011,835
0:37:40,4000,783
0:37:41,4020,721
0:37:42,4029,446
0:37:43,4031,436
0:37:45,4030,440
0:37:46,4032,467
0:37:47,4024,529
0:37:48,4027,522
0:37:49,4032,497
0:37:51,4028,561
0:37:52,4019,584
0:37:53,4010,569
0:37:54,4031,590
0:37:55,4031,534
0:37:57,4025,574
0:37:58,4033,497
0:37:59,4016,605
0:38:00,4029,620
0:38:01,4028,587
0:38:03,4024,702
0:38:04,4010,652
0:38:05,4021,634
0:38:06,4017,700
0:38:07,4028,543
0:38:09,4020,611
0:38:10,3997,616
0:38:11,4024,627
0:38:12,4030,567
0:38:13,4027,584
0:38:15,4022,725
0:38:16,3998,789
0:38:17,4021,688
0:38:18,4007,883
0:38:19,4015,771
0:38:21,4019,818
0:38:22,3995,828
0:38:23,4016,736
0:38:24,4018,576
0:38:25,4001,752
0:38:27,4013,727
0:38:28,4018,733
0:38:29,4014,692
0:38:30,4010,781
0:38:31,4021,760
0:38:33,4005,718
0:38:34,4010,738
0:38:35,4009,820
0:38:36,4020,725
0:38:37,4018,693
0:38:39,4020,730
0:38:40,4012,749
0:38:41,4006,781
0:38:42,4017,688
0:38:43,4029,426
0:38:45,4027,435
0:38:46,4029,455
0:38:47,4027,437
0:38:48,4030,429
0:38:49,4030,430
0:38:51,3998,583
0:38:52,4025,587
0:38:53,4026,574
0:38:54,4028,527
0:38:55,4025,567
0:38:57,3996,559
0:38:58,4024,622
0:38:59,4017,491
0:39:00,4013,798
0:39:01,4011,700
0:39:03,4000,715
0:39:04,4015,753
0:39:05,4009,749
0:39:06,4012,1060
0:39:07,3999,1014
0:39:09,3998,623
0:39:10,4022,727
0:39:11,4017,675
0:39:12,4023,637
0:39:13,4010,746
0:39:15,4006,726
0:39:16,4011,813
0:39:17,3985,889
0:39:18,4024,566
0:39:19,4001,627
0:39:21,4014,560
0:39:22,4024,654
0:39:23,4023,616
0:39:24,4006,645
0:39:25,3998,698
0:39:27,4015,693
0:39:28,4027,600
0:39:29,4021,607
0:39:30,4014,657
0:39:31,3997,661
0:39:33,4007,831
0:39:34,4013,645
0:39:35,4022,541
0:39:36,4023,481
0:39:37,4023,450
0:39:39,4027,589
0:39:40,4009,674
0:39:41,4014,535
0:39:42,4027,497
0:39:43,3998,591
0:39:45,4022,614
0:39:46,4022,611
0:39:47,4023,539
0:39:48,4005,699
0:39:49,3994,798
0:39:51,4009,815
0:39:52,4012,680
0:39:53,4024,530
0:39:54,4011,599
0:39:55,4007,559
0:39:57,4022,610
0:39:58,4025,573
0:39:59,4013,688
0:40:00,4029,404
0:40:01,4028,405
0:40:03,4025,693
0:40:04,4010,707
0:40:05,4005,673
0:40:06,3994,716
0:40:07,4005,787
0:40:09,4011,736
0:40:10,4011,853
0:40:11,3994,904
0:40:12,3990,739
0:40:13,4011,749
0:40:15,4014,756
0:40:16,4008,653
0:40:17,4018,700
0:40:18,3985,737
0:40:19,4008,849
0:40:21,4020,607
0:40:22,4007,683
0:40:23,4019,636
0:40:24,3992,810
0:40:25,4014,673
0:40:27,3997,691
0:40:28,4006,742
0:40:29,4009,706
0:40:30,3997,728
0:40:31,4018,638
0:40:33,4014,715
0:40:34,4015,652
0:40:35,4006,736
0:40:36,3992,958
0:40:37,4007,760
0:40:39,4004,776
0:40:40,4000,808
0:40:41,3993,788
0:40:42,4004,738
0:40:43,4002,796
0:40:45,4012,697
0:40:46,4015,539
0:40:47,4026,421
0:40:48,4026,398
0:40:49,4025,403
0:40:51,4025,431
0:40:52,4021,454
0:40:53,4019,492
0:40:54,4025,429
0:40:55,4026,408
0:40:57,4027,415
0:40:58,4024,459
0:40:59,4018,485
0:41:00,4023,423
0:41:01,4026,405
0:41:03,4027,417
0:41:04,4025,432
0:41:05,4023,443
0:41:06,4026,407
0:41:07,4025,419
0:41:08,4022,458
0:41:10,4022,481
0:41:11,4025,462
0:41:12,4026,405
0:41:13,4025,430
0:41:14,4018,475
0:41:16,4018,478
0:41:17,4018,477
0:41:18,4026,411
0:41:19,4023,463
0:41:20,4025,457
0:41:22,4023,481
0:41:23,4022,461
0:41:24,4026,419
0:41:25,4023,504
0:41:26,4020,544
0:41:28,4020,530
0:41:29,4023,437
0:41:30,4024,437
0:41:31,4018,488
0:41:32,4016,461
0:41:34,4024,432
0:41:35,4024,436
0:41:36,4020,805
0:41:37,3998,958
0:41:38,3994,990
0:41:40,3970,1017
0:41:41,3995,874
0:41:42,3998,938
0:41:43,4000,972
0:41:44,4001,1086
0:41:46,3995,1060
0:41:47,3966,1111
0:41:48,3992,888
0:41:49,3995,875
0:41:50,4009,790
0:41:52,4009,872
0:41:53,3988,1088
0:41:54,3975,1071
0:41:55,3958,1121
0:41:56,3957,926
0:41:58,3957,935
0:41:59,3989,1118
0:42:00,4003,1098
0:42:01,3996,1134
0:42:02,3992,1006
0:42:04,3974,984
0:42:05,4003,928
0:42:06,3999,922
0:42:07,4012,1058
0:42:08,3974,1098
0:42:10,3967,1112
0:42:11,3965,1078
0:42:12,3953,1050
0:42:13,3963,1022
0:42:14,3972,1026
0:42:16,3975,1074
0:42:17,3985,1049
0:42:18,3995,1028
0:42:19,3997,951
0:42:20,4004,940
0:42:22,3990,994
0:42:23,4017,437
0:42:24,4020,403
0:42:25,4021,399
0:42:26,4022,401
0:42:28,4022,403
0:42:29,4018,437
0:42:30,4021,407
0:42:31,4019,442
0:42:32,4022,408
0:42:34,4022,407
0:42:35,4019,440
0:42:36,4021,408
0:42:37,4021,411
0:42:38,4021,461
0:42:40,4016,497
0:42:41,4021,417
0:42:42,4016,523
0:42:43,4014,521
0:42:44,4009,530
0:42:46,4012,492
0:42:47,4022,416
0:42:48,4018,491
0:42:49,4019,506
0:42:50,4016,543
0:42:52,4013,482
0:42:53,4021,430
0:42:54,4016,491
0:42:55,4021,469
0:42:56,4021,465
0:42:58,4019,435
0:42:59,4019,469
0:43:00,4008,550
0:43:01,4012,506
0:43:02,4019,467
0:43:04,4021,417
0:43:05,4021,495
0:43:06,4013,581
0:43:07,4008,565
0:43:08,4010,470
0:43:10,4020,419
0:43:11,4022,417
0:43:12,4018,442
0:43:13,4010,1102
0:43:14,3972,1118
0:43:15,3976,1053
0:43:17,3950,1130
0:43:18,3955,1032
0:43:19,3970,1114
0:43:20,3985,1087
0:43:21,3990,955
0:43:23,4008,1026
0:43:24,3999,989
0:43:25,3998,929
0:43:26,3987,936
0:43:27,3995,1059
0:43:29,3969,974
0:43:30,3969,1043
0:43:31,3983,825
0:43:32,3979,980
0:43:33,3959,926
0:43:35,3985,1022
0:43:36,3982,1051
0:43:37,3980,1063
0:43:38,3989,960
0:43:39,3979,1070
0:43:41,3986,1005
0:43:42,3994,987
0:43:43,3981,1101
0:43:44,3984,1049
0:43:45,3998,1088
0:43:47,3968,1087
0:43:48,3951,1113
0:43:49,3948,938
0:43:50,3963,874
0:43:51,3974,1006
0:43:53,3995,986
0:43:54,3988,1025
0:43:55,3963,1001
0:43:56,3973,983
0:43:57,3997,923
0:43:59,4003,938
0:44:00,4002,902
0:44:01,4001,1018
0:44:02,3940,2081
0:44:03,3968,1034
0:44:05,3947,1020
0:44:06,3944,999
0:44:07,3976,1111
0:44:08,3987,1135
0:44:10,3987,1050
0:44:11,3973,1017
0:44:12,3970,1045
0:44:13,3980,961
0:44:14,3998,918
0:44:16,4010,774
0:44:17,4005,794
0:44:18,3992,871
0:44:19,3970,821
0:44:20,3957,773
0:44:22,3950,787
0:44:23,3967,817
0:44:24,3989,867
0:44:25,4002,826
0:44:26,4005,803
0:44:28,4004,808
0:44:29,4006,785
0:44:30,4010,642
0:44:31,4013,413
0:44:32,4015,401
0:44:34,4013,430
0:44:35,4015,403
0:44:36,4012,432
0:44:37,4015,411
0:44:38,4015,407
0:44:40,4016,401
0:44:41,4015,422
0:44:42,4012,452
0:44:43,4014,423
0:44:44,4015,420
0:44:45,4008,619
0:44:47,3999,788
0:44:48,3971,721
0:44:49,4007,745
0:44:50,3978,812
0:44:51,3965,783
0:44:53,4002,676
0:44:54,4006,876
0:44:55,4000,658
0:44:56,3967,704
0:44:57,4010,587
0:44:59,3997,692
0:45:00,3976,666
0:45:01,4001,681
0:45:02,4012,534
0:45:03,3983,659
0:45:05,4005,743
0:45:06,3997,699
0:45:07,3994,666
0:45:08,3982,714
0:45:09,4006,645
0:45:11,3998,628
0:45:12,3996,702
0:45:13,4004,661
0:45:14,4008,607
0:45:15,4000,612
0:45:17,4003,708
0:45:18,4011,600
0:45:19,3993,720
0:45:20,4004,624
0:45:21,3999,630
0:45:23,3996,601
0:45:24,4008,629
0:45:25,4012,582
0:45:26,4012,553
0:45:27,4011,601
0:45:29,4013,554
0:45:30,4010,481
0:45:31,4011,530
0:45:32,3997,745
0:45:33,4006,759
0:45:35,3978,820
0:45:36,3966,941
0:45:37,3998,750
0:45:38,3991,811
0:45:39,3980,992
0:45:41,3998,691
0:45:42,3995,867
0:45:43,3973,810
0:45:44,4000,815
0:45:45,4002,711
0:45:47,3960,854
0:45:48,3989,827
0:45:49,3996,959
0:45:50,4004,631
0:45:51,4011,607
0:45:53,4011,537
0:45:54,4003,637
0:45:55,3963,680
0:45:56,4008,621
0:45:57,4003,618
0:45:59,3966,630
0:46:00,4010,677
0:46:01,4000,615
0:46:02,4001,635
0:46:03,4008,623
0:46:05,4005,626
0:46:06,4001,630
0:46:07,3972,696
0:46:08,4001,673
0:46:09,3994,693
0:46:11,3982,641
0:46:12,3996,738
0:46:13,4007,590
0:46:14,3997,718
0:46:15,4010,644
0:46:17,3998,634
0:46:18,3995,741
0:46:19,3974,829
0:46:20,4001,654
0:46:21,3999,636
0:46:23,3996,679
0:46:24,4005,631
0:46:25,3988,612
0:46:26,3967,744
0:46:27,4011,574
0:46:29,4008,553
0:46:30,3995,608
0:46:31,4006,623
0:46:32,4009,573
0:46:33,3992,500
0:46:34,4011,507
0:46:36,3994,695
0:46:37,3993,851
0:46:38,3984,819
0:46:39,3949,888
0:46:40,3998,716
0:46:42,3973,817
0:46:43,3991,823
0:46:44,3998,971
0:46:45,3974,806
0:46:46,3992,810
0:46:48,3993,799
0:46:49,3989,950
0:46:50,3973,727
0:46:51,3978,735
0:46:52,3983,929
0:46:54,3969,723
0:46:55,4008,636
0:46:56,4006,557
0:46:57,3968,634
0:46:58,4003,637
0:47:00,4010,530
0:47:01,4000,646
0:47:02,3960,639
0:47:03,4009,561
0:47:04,3987,761
0:47:06,3970,651
0:47:07,3997,794
0:47:08,3999,585
0:47:09,3962,675
0:47:10,4009,572
0:47:12,3998,600
0:47:13,3999,639
0:47:14,3965,808
0:47:15,4002,718
0:47:16,3996,661
0:47:18,3978,674
0:47:19,4000,739
0:47:20,4005,577
0:47:21,3973,735
0:47:22,4002,710
0:47:24,4001,734
0:47:25,3980,782
0:47:26,3967,867
0:47:27,4003,735
0:47:28,3993,765
0:47:30,4001,838
0:47:31,3988,799
0:47:32,3986,927
0:47:33,3993,815
0:47:34,3950,905
0:47:36,3996,705
0:47:37,3984,838
0:47:38,3987,802
0:47:39,4000,674
0:47:40,3982,826
0:47:42,3993,795
0:47:43,3994,806
0:47:44,3988,915
0:47:45,3980,850
0:47:46,3977,750
0:47:48,3988,937
0:47:49,3981,779
0:47:50,3996,821
0:47:51,3982,728
0:47:52,3963,975
0:47:54,3993,726
0:47:55,3996,820
0:47:56,3999,757
0:47:57,3959,902
0:47:58,3994,710
0:48:00,3983,819
0:48:01,3979,769
0:48:02,3973,991
0:48:03,3990,846
0:48:04,3966,776
0:48:06,3994,805
0:48:07,3950,863
0:48:08,3995,737
0:48:09,3984,792
0:48:10,3995,891
0:48:12,4007,411
0:48:13,4008,404
0:48:14,4007,424
0:48:15,4007,409
0:48:16,4007,405
0:48:18,4008,408
0:48:19,4008,409
0:48:20,4008,417
0:48:21,4005,422
0:48:22,4007,413
0:48:24,4008,411
0:48:25,4008,407
0:48:26,4006,417
0:48:27,4008,403
0:48:28,4005,415
0:48:30,4008,412
0:48:31,4008,416
0:48:32,4005,427
0:48:33,4007,416
0:48:34,4008,408
0:48:36,4009,417
0:48:37,4008,414
0:48:38,4004,446
0:48:39,4008,411
0:48:40,4008,409
0:48:42,4008,416
0:48:43,4008,416
0:48:44,4001,522
0:48:45,4001,480
0:48:46,4008,406
0:48:48,4009,406
0:48:49,4007,409
0:48:50,4006,435
0:48:51,4008,413
0:48:52,4005,449
0:48:54,4008,412
0:48:55,4008,409
0:48:56,4006,436
0:48:57,4005,439
0:48:58,4008,411
0:49:00,4008,412
0:49:01,4009,409
0:49:02,4006,429
0:49:03,4008,404
0:49:04,4009,409
0:49:06,4009,406
0:49:07,4008,412
0:49:08,4005,443
0:49:09,4008,405
0:49:10,4008,405
0:49:12,4009,403
0:49:13,4008,408
0:49:14,4005,434
0:49:15,4008,404
0:49:16,4008,409
0:49:18,4009,408
0:49:19,4009,407
0:49:20,4006,430
0:49:21,4008,407
0:49:22,4009,415
0:49:24,4006,430
0:49:25,4008,407
0:49:26,4005,431
0:49:27,4008,406
0:49:28,4009,404
0:49:30,4007,411
0:49:31,4008,411
0:49:32,4005,438
0:49:33,4005,444
0:49:34,4008,412
0:49:36,4008,406
0:49:37,4008,408
0:49:38,4006,435
0:49:39,4007,408
0:49:40,4008,405
0:49:42,4008,406
0:49:43,4008,404
0:49:44,4005,430
0:49:45,4007,409
0:49:46,4008,409
0:49:48,4008,408
0:49:49,4008,417
0:49:50,4005,437
0:49:51,4008,414
0:49:52,4008,417
0:49:54,4008,411
0:49:55,4008,416
0:49:56,4001,489
0:49:57,4001,501
0:49:58,4001,519
0:50:00,4000,467
0:50:01,4007,412
0:50:02,4004,443
0:50:03,4007,406
0:50:04,4008,407
0:50:06,4007,419
0:50:07,4008,414
0:50:08,4004,438
0:50:09,4004,432
0:50:10,4008,407
0:50:12,4008,407
0:50:13,4008,401
0:50:14,4004,438
0:50:15,4007,404
0:50:16,4008,407
